date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:59	70/70	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Apr%202016%2008:25:37%20GMT	https://sophiekerboul.com/wp-content/themes/customizr/inc/assets/js/fancybox/fancy_title_over.png	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/themes/customizr/inc/assets/js/fancybox/fancy_title_over.png	(from https://sophiekerboul.com/wp-content/themes/customizr/inc/assets/js/fancybox/jquery.fancybox-1.3.4.min.css?ver=4.5.28)
15:12:59	61623/61623	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Mar%202016%2011:12:41%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_86367791_XS.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_86367791_XS.jpg	(from https://sophiekerboul.com/?page_id=5)
15:12:59	76819/76819	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Mar%202016%2011:14:07%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_103142190_XS.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_103142190_XS.jpg	(from https://sophiekerboul.com/?page_id=5)
15:12:59	113995/113995	---M--	200	added ('OK')	image/jpeg	date:Sat,%2026%20Mar%202016%2011:46:31%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/businesseman.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/businesseman.jpg	(from https://sophiekerboul.com/?page_id=5)
15:13:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Oct%202022%2013:12:59%20GMT	https://sophiekerboul.com/?p=5	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/indexc471.html	(from https://sophiekerboul.com/?page_id=5)
15:13:00	56865/56865	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Mar%202016%2013:21:47%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_75948143_S-849x500.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_75948143_S-849x500.jpg	(from https://sophiekerboul.com/?page_id=5)
15:13:00	62245/62245	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Mar%202016%2016:50:02%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_17501597_XS.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_17501597_XS.jpg	(from https://sophiekerboul.com/?page_id=5)
15:13:00	2401/2401	---MC-	200	added ('OK')	application/json	date:Sun,%2023%20Oct%202022%2013:13:00%20GMT	https://sophiekerboul.com/?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fsophiekerboul.com%2F%3Fpage_id%3D5	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/index3bb2.html	(from https://sophiekerboul.com/?page_id=5)
15:13:00	70015/70015	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Apr%202016%2017:37:48%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/04/Fotolia_85250587_S_2.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/04/Fotolia_85250587_S_2.jpg	(from https://sophiekerboul.com/?page_id=5)
15:13:00	38621/38621	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Mar%202016%2017:11:50%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_71302518_XS-e1457716310694.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_71302518_XS-e1457716310694.jpg	(from https://sophiekerboul.com/?page_id=5)
15:13:01	89053/89053	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Mar%202016%2014:54:51%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_91030694_S-849x500.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_91030694_S-849x500.jpg	(from https://sophiekerboul.com/?page_id=5)
15:13:01	1076/1076	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2013%20May%202021%2002:48:48%20GMT	https://sophiekerboul.com/wp-includes/js/comment-reply.min.js?ver=4.5.28	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-includes/js/comment-reply.minf9f9.js	(from https://sophiekerboul.com/?page_id=5)
15:13:01	71216/71216	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Mar%202016%2011:07:11%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_84045489_XS.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_84045489_XS.jpg	(from https://sophiekerboul.com/?page_id=9)
15:13:01	2538/2538	---MCZ	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2013:13:01%20GMT	https://sophiekerboul.com/?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fsophiekerboul.com%2F%3Fpage_id%3D5&format=xml	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/indexbc3e.html	(from https://sophiekerboul.com/?page_id=5)
15:13:01	92691/92691	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Mar%202016%2011:12:40%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_86367758_XS.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_86367758_XS.jpg	(from https://sophiekerboul.com/?page_id=9)
15:13:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Oct%202022%2013:13:01%20GMT	https://sophiekerboul.com/?p=9	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/indexb5fb.html	(from https://sophiekerboul.com/?page_id=9)
15:13:02	47908/47908	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Mar%202016%2011:13:10%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_93169222_XS.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_93169222_XS.jpg	(from https://sophiekerboul.com/?page_id=9)
15:13:02	115831/115831	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Mar%202016%2014:54:45%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_51970109_S-848x500.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_51970109_S-848x500.jpg	(from https://sophiekerboul.com/?page_id=9)
15:13:02	101225/101225	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Mar%202016%2014:54:55%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_98380742_S-848x500.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_98380742_S-848x500.jpg	(from https://sophiekerboul.com/?page_id=9)
15:13:03	169349/169349	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Mar%202016%2011:13:12%20GMT	https://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_96734379_XS.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_96734379_XS.jpg	(from https://sophiekerboul.com/?page_id=9)
15:13:03	2395/2395	---MC-	200	added ('OK')	application/json	date:Sun,%2023%20Oct%202022%2013:13:02%20GMT	https://sophiekerboul.com/?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fsophiekerboul.com%2F%3Fpage_id%3D9	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/indexa924.html	(from https://sophiekerboul.com/?page_id=9)
15:13:05	12835/12835	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Oct%202020%2013:34:54%20GMT	http://sophiekerboul.com/wp-content/uploads/2015/12/IMG_20201006_160916-216x300.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2015/12/IMG_20201006_160916-216x300.jpg	(from https://sophiekerboul.com/?page_id=2)
15:13:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Oct%202022%2013:13:03%20GMT	https://sophiekerboul.com/?p=2	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/index905b.html	(from https://sophiekerboul.com/?page_id=2)
15:13:47	2380/2380	---MC-	200	added ('OK')	application/json	date:Sun,%2023%20Oct%202022%2013:13:05%20GMT	https://sophiekerboul.com/?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fsophiekerboul.com%2F%3Fpage_id%3D2	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/indexc0c8.html	(from https://sophiekerboul.com/?page_id=2)
15:13:47	2532/2532	---MCZ	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2013:13:03%20GMT	https://sophiekerboul.com/?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fsophiekerboul.com%2F%3Fpage_id%3D9&format=xml	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/index8e4a.html	(from https://sophiekerboul.com/?page_id=9)
15:13:47	542/542	---M--	200	added ('OK')	image/png	etag:%2263402ee2-21e%22	https://poiassets.mappy.net/assets/1/common/rating-partner-view.png	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/poiassets.mappy.net/assets/1/common/rating-partner-view.png	(from https://sophiekerboul.com/?page_id=365)
15:13:50	738/738	---MC-	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d%22	https://sophiekerboul.com/?feed=rss2&page_id=2	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/index76cc.html	(from https://sophiekerboul.com/?page_id=2)
15:13:50	2517/2517	---MCZ	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2013:13:46%20GMT	https://sophiekerboul.com/?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fsophiekerboul.com%2F%3Fpage_id%3D2&format=xml	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/index12e1.html	(from https://sophiekerboul.com/?page_id=2)
15:13:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2023%20Oct%202022%2013:13:48%20GMT	https://sophiekerboul.com/?p=365	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/index18ee.html	(from https://sophiekerboul.com/?page_id=365)
15:13:50	2246/2246	---MC-	200	added ('OK')	application/json	date:Sun,%2023%20Oct%202022%2013:13:48%20GMT	https://sophiekerboul.com/?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fsophiekerboul.com%2F%3Fpage_id%3D365	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/index45f7.html	(from https://sophiekerboul.com/?page_id=365)
15:13:51	18478/18478	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Mar%202016%2011:12:40%20GMT	http://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_86367758_XS-300x200.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_86367758_XS-300x200.jpg	(from https://sophiekerboul.com/?p=626)
15:13:51	2345/2345	---MCZ	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2013:13:50%20GMT	https://sophiekerboul.com/?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fsophiekerboul.com%2F%3Fpage_id%3D365&format=xml	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/index7ca6.html	(from https://sophiekerboul.com/?page_id=365)
15:13:51	9918/9918	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Nov%202018%2014:25:12%20GMT	https://sophiekerboul.com/wp-content/uploads/2018/11/images.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2018/11/images.jpg	(from https://sophiekerboul.com/?p=472)
15:13:52	26498/26498	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Mar%202016%2011:07:06%20GMT	http://sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_68628550_XS-300x200.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2016/03/Fotolia_68628550_XS-300x200.jpg	(from https://sophiekerboul.com/?p=472)
15:13:53	8059/8059	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Nov%202018%2014:24:34%20GMT	http://sophiekerboul.com/wp-content/uploads/2018/11/Emotions-et-hypersensibles_imagePanoramique647_286-300x132.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2018/11/Emotions-et-hypersensibles_imagePanoramique647_286-300x132.jpg	(from https://sophiekerboul.com/?p=472)
15:13:53	2279/2279	---MC-	200	added ('OK')	application/json	date:Sun,%2023%20Oct%202022%2013:13:51%20GMT	https://sophiekerboul.com/?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fsophiekerboul.com%2F%3Fp%3D626	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/indexc208.html	(from https://sophiekerboul.com/?p=626)
15:13:53	29413/29413	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2013:13:52%20GMT	https://sophiekerboul.com/?cat=1	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/indexb31a.html	(from https://sophiekerboul.com/?p=626)
15:13:53	2378/2378	---MCZ	200	added ('OK')	text/xml	date:Sun,%2023%20Oct%202022%2013:13:51%20GMT	https://sophiekerboul.com/?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fsophiekerboul.com%2F%3Fp%3D626&format=xml	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/index1257.html	(from https://sophiekerboul.com/?p=626)
15:13:54	24708/24708	---M--	200	added ('OK')	image/jpeg	date:Fri,%2009%20Nov%202018%2014:24:48%20GMT	http://sophiekerboul.com/wp-content/uploads/2018/11/hypersensibilite%cc%81s-sensorielles-300x135.jpg	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/wp-content/uploads/2018/11/hypersensibilite%cc%81s-sensorielles-300x135.jpg	(from https://sophiekerboul.com/?p=472)
15:13:56	29352/29352	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2013:13:54%20GMT	https://sophiekerboul.com/?author=1	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/indexcd64.html	(from https://sophiekerboul.com/?p=626)
15:13:58	22145/22145	---MCZ	200	added ('OK')	text/html	date:Sun,%2023%20Oct%202022%2013:13:57%20GMT	https://sophiekerboul.com/?m=20181109	C:/Users/ogolle/Documents/perso/SitesWeb/LetitiaSissoko/sophiekerboul.com/index34f2.html	(from https://sophiekerboul.com/?p=472)
